function,case,real,mode,bp,pass,hblocks,cycles_to_last_gate,cycles_to_done,first_X_request_to_last_gate,dictionary_load_cycles,source_phase_cycles,backend_phase_cycles,backend_boot_cycles,backend_fc_cycles,backend_psn_cycles,words,bytes,dictionary_words,source_config_words,source_X_words,source_graph_words,source_prefetch_words,backend_config_words,backend_coeff_words,source_produced_pairs,source_scalar_mac,backend_vector_mac,backend_vector_updates,bridge_writes,bridge_reads,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,backend_mode,frontier,source_channel_refs
adapt_response_class,train18,1,3,0,0,4,52098,52100,52026,24,33098,18976,3176,2820,11692,11456,183296,12,672,3322,3718,3082,1588,2144,13112,131120,7480,2792,1920,1280,0,0,1,12,12,32,31146,1920,4,4456,14516,1,4,1,2015
adapt_response_class,train18,1,3,1,0,4,63034,63036,62893,52,40649,22333,5959,2864,12222,11456,183296,12,672,3322,3718,3082,1588,2144,13112,131120,7480,2792,1920,1280,3704,530,1,16,36,32,38697,1920,4,7239,15090,1,4,1,2015
adapt_response_class,train19,1,1,0,0,4,64896,64898,64808,24,41856,23016,3176,3604,14948,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,10600,3576,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,18556,1,4,0,2048
adapt_response_class,train19,1,1,1,0,4,70999,71001,70835,52,44598,26349,5949,3651,15461,9152,146432,12,960,4096,0,3712,1588,2496,20480,204800,10600,3576,1920,1280,2889,513,1,16,36,32,42646,1920,4,7229,19116,1,4,0,2048
adapt_response_class,train19,1,2,0,0,4,61393,61395,61321,24,38353,23016,3176,3604,14948,12729,203664,12,672,3580,4381,3989,1588,2496,17900,179000,10600,3576,1920,1280,0,0,1,12,12,32,36401,1920,4,4456,18556,1,4,0,1790
adapt_response_class,train19,1,2,1,0,4,72781,72783,72641,52,46353,26376,5957,3653,15478,12729,203664,12,672,3580,4381,3989,1588,2496,17900,179000,10600,3576,1920,1280,4032,530,1,16,36,32,44401,1920,4,7237,19135,1,4,0,1790
adapt_response_class,train19,1,2,0,0,4,58071,58073,57999,24,35031,23016,3176,3604,14948,12647,202352,12,672,3622,4257,3398,1588,2496,13824,138240,10600,3576,1920,1280,0,0,1,12,12,32,33079,1920,4,4456,18556,1,4,1,2279
adapt_response_class,train19,1,2,1,0,4,69679,69683,69539,52,43260,26367,5966,3650,15463,12647,202352,12,672,3622,4257,3398,1588,2496,13824,138240,10600,3576,1920,1280,4019,515,1,16,36,32,41308,1920,4,7246,19117,3,4,1,2279
adapt_response_class,train19,1,3,0,0,4,60677,60679,60605,24,37637,23016,3176,3604,14948,12706,203296,12,672,3506,4432,4034,1588,2496,17530,175300,10600,3576,1920,1280,0,0,1,12,12,32,35685,1920,4,4456,18556,1,4,0,1753
adapt_response_class,train19,1,3,1,0,4,72066,72068,71925,52,45644,26370,5957,3652,15473,12705,203280,12,672,3506,4431,4035,1588,2496,17530,175300,10600,3576,1920,1280,4043,525,1,16,36,32,43692,1920,4,7237,19129,1,4,0,1753
adapt_response_class,train19,1,3,0,0,4,57849,57851,57777,24,34809,23016,3176,3604,14948,12622,201952,12,672,3544,4310,3469,1588,2496,13710,137100,10600,3576,1920,1280,0,0,1,12,12,32,32857,1920,4,4456,18556,1,4,1,2222
adapt_response_class,train19,1,3,1,0,4,69360,69362,69219,52,42932,26376,5957,3653,15478,12619,201904,12,672,3544,4307,3470,1588,2496,13710,137100,10600,3576,1920,1280,4096,530,1,16,36,32,40980,1920,4,7237,19135,1,4,1,2222
adapt_response_class,train20,1,1,0,0,4,61816,61818,61728,24,41856,19936,3176,2876,12596,8928,142848,12,960,4096,0,3712,1588,2272,20480,204800,8360,2848,1920,1280,0,0,1,12,12,32,39904,1920,4,4456,15476,1,4,0,2048
adapt_response_class,train20,1,1,1,0,4,68020,68022,67856,52,44598,23370,5983,2948,13151,8928,142848,12,960,4096,0,3712,1588,2272,20480,204800,8360,2848,1920,1280,2858,555,1,16,36,32,42646,1920,4,7263,16103,1,4,0,2048
adapt_response_class,train20,1,2,0,0,4,56668,56670,56596,24,36708,19936,3176,2876,12596,11915,190640,12,672,3418,3953,3625,1588,2272,17090,170900,8360,2848,1920,1280,0,0,1,12,12,32,34756,1920,4,4456,15476,1,4,0,1709
adapt_response_class,train20,1,2,1,0,4,67789,67791,67649,52,44405,23332,5949,2946,13149,11915,190640,12,672,3418,3953,3625,1588,2272,17090,170900,8360,2848,1920,1280,3709,553,1,16,36,32,42453,1920,4,7229,16099,1,4,0,1709
adapt_response_class,train20,1,2,0,0,4,53679,53681,53607,24,33719,19936,3176,2876,12596,11859,189744,12,672,3474,3841,3166,1588,2272,13454,134540,8360,2848,1920,1280,0,0,1,12,12,32,31767,1920,4,4456,15476,1,4,1,2064
adapt_response_class,train20,1,2,1,0,4,64819,64821,64679,52,41427,23340,5957,2946,13149,11858,189728,12,672,3474,3840,3166,1588,2272,13454,134540,8360,2848,1920,1280,3822,553,1,16,36,32,39475,1920,4,7237,16099,1,4,1,2064
adapt_response_class,train20,1,3,0,0,4,55908,55910,55836,24,35948,19936,3176,2876,12596,11893,190288,12,672,3340,4009,3679,1588,2272,16700,167000,8360,2848,1920,1280,0,0,1,12,12,32,33996,1920,4,4456,15476,1,4,0,1670
adapt_response_class,train20,1,3,1,0,4,66942,66944,66801,52,43550,23340,5958,2942,13152,11893,190288,12,672,3340,4009,3680,1588,2272,16700,167000,8360,2848,1920,1280,3741,556,1,16,36,32,41598,1920,4,7238,16098,1,4,0,1670
