context,p,word,anchor,last_gate_read,last_PED_read,last_write,physical_free,local_outputs_done,output_policy_extra_hold
0,1,514,True,83867,51451,31077,83867,84713,846
0,1,515,True,83868,51460,31077,83868,84713,845
0,1,516,True,83970,51469,31138,83970,84713,743
0,1,517,True,83971,51475,31138,83971,84713,742
0,1,518,True,83972,51484,31138,83972,84713,741
0,1,519,True,84074,51493,31199,84074,84713,639
0,1,520,True,84075,51499,31199,84075,84713,638
0,1,521,True,84076,51508,31199,84076,84713,637
0,1,522,True,84178,51517,31260,84178,84713,535
0,1,523,True,84179,51523,31260,84179,84713,534
0,1,524,True,84180,51532,31260,84180,84713,533
0,1,525,True,84282,51541,31321,84282,84713,431
0,1,526,True,84283,51547,31321,84283,84713,430
0,1,527,True,84284,51556,31321,84284,84713,429
0,1,528,True,84386,51565,31382,84386,84713,327
0,1,529,True,84387,51571,31382,84387,84713,326
0,1,530,True,84388,51580,31382,84388,84713,325
0,1,531,True,84490,51589,31443,84490,84713,223
0,1,532,True,84491,51595,31443,84491,84713,222
0,1,533,True,84492,51604,31443,84492,84713,221
0,1,534,True,84594,51613,31504,84594,84713,119
0,1,535,True,84595,51619,31504,84595,84713,118
0,1,536,True,84596,51628,31504,84596,84713,117
0,1,537,True,84698,51637,31565,84698,84713,15
0,1,538,True,84699,51643,31565,84699,84713,14
0,1,539,True,84700,51652,31565,84700,84713,13
0,1,540,True,83519,52549,31626,83519,84713,1194
0,1,541,True,83520,52555,31626,83520,84713,1193
0,1,542,True,83521,52564,31626,83521,84713,1192
