case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats	rank_catchup_pe_beats	producer_calendar	source_writes	first_write	last_write	producer_write_wait	service_from_first_write
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	4	1	0	1095	1088	288	238	6	61	645	483	24	0	0	0	10	2080	2	4	4	4	0	2	4	234	0	0	0	377	376	386	386	3	85	0	1	288	1	572	0	1088
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	4	1	1	1459	1452	288	238	6	61	645	483	16	74	0	21	10	2080	2	4	4	3	0	2	4	234	0	0	0	377	376	386	386	11	85	0	1	288	1	572	0	1452
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	5	0	0	1095	1088	288	238	6	61	645	483	24	0	0	0	11	2080	2	4	4	4	0	3	4	234	0	0	0	377	376	386	386	3	85	0	1	288	1	572	0	1088
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	5	0	1	1459	1452	288	238	6	61	645	483	16	74	0	17	11	2080	2	4	4	3	0	3	4	234	0	0	0	377	376	386	386	11	85	0	1	288	1	572	0	1452
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	5	1	0	1095	1088	288	238	6	61	645	483	24	0	0	0	10	2080	2	4	4	4	0	2	4	234	0	0	0	377	376	386	386	3	85	0	1	288	1	572	0	1088
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	5	1	1	1459	1452	288	238	6	61	645	483	16	74	0	21	10	2080	2	4	4	3	0	2	4	234	0	0	0	377	376	386	386	11	85	0	1	288	1	572	0	1452
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	6	0	0	1095	1088	288	238	6	61	645	483	24	0	0	0	11	2080	2	4	4	4	0	3	4	234	0	0	0	377	376	386	386	3	85	0	1	288	1	572	0	1088
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	6	0	1	1459	1452	288	238	6	61	645	483	16	74	0	17	11	2080	2	4	4	3	0	3	4	234	0	0	0	377	376	386	386	11	85	0	1	288	1	572	0	1452
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	6	1	0	1095	1088	288	238	6	61	645	483	24	0	0	0	10	2080	2	4	4	4	0	2	4	234	0	0	0	377	376	386	386	3	85	0	1	288	1	572	0	1088
v006_zurich_city_02_c_0011_s2b0_p52_h97_830_packed_time	1	1	6	1	1	1459	1452	288	238	6	61	645	483	16	74	0	21	10	2080	2	4	4	3	0	2	4	234	0	0	0	377	376	386	386	11	85	0	1	288	1	572	0	1452
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	0	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	1	2624	2	4	4	4	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	0	1	5012	5005	288	1476	18	368	2888	2274	284	511	0	64	4	2624	2	4	3	4	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	1	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	2	2624	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	1	1	5012	5005	288	1476	18	368	2888	2274	284	511	0	64	4	2624	2	4	3	4	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	0	0	2343	2336	288	1476	18	368	2888	2274	284	0	0	0	1	2624	2	4	4	4	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2336
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	0	1	4936	4929	288	1476	18	368	2888	2274	284	497	0	26	4	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	0	288	1	72	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	1	0	2343	2336	288	1476	18	368	2888	2274	284	0	0	0	2	2624	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2336
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	1	1	4936	4929	288	1476	18	368	2888	2274	284	497	0	26	4	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	0	288	1	72	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	0	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	1	2624	2	4	4	4	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	0	1	5012	5005	288	1476	18	368	2888	2274	284	467	0	57	2	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	12	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	1	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	2	2624	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	1	1	5012	5005	288	1476	18	368	2888	2274	284	467	0	57	2	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	12	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	0	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	1	2624	2	4	4	4	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	0	1	5012	5005	288	1476	18	368	2888	2274	284	467	0	57	2	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	12	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	1	0	2336	2329	288	1476	18	368	2888	2274	284	0	0	0	2	2624	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	0	288	1	72	0	2329
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	1	1	5012	5005	288	1476	18	368	2888	2274	284	467	0	57	2	2624	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	12	102	0	0	288	1	72	0	5005
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	0	0	2269	2262	288	1476	18	368	2888	2274	21	0	0	0	1	2624	2	4	4	2	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2262
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	0	1	4898	4891	288	1476	18	368	2888	2274	11	474	0	47	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	1	288	1	572	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	1	0	2269	2262	288	1476	18	368	2888	2274	21	0	0	0	2	2624	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2262
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	3	1	1	4898	4891	288	1476	18	368	2888	2274	11	474	0	47	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	11	102	0	1	288	1	572	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	0	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	1	2624	2	4	4	2	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	0	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	1	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	2	2624	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	4	1	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	0	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	1	2624	2	4	4	2	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	0	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	1	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	2	2624	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	5	1	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	0	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	1	2624	2	4	4	2	1	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	0	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	1	0	2262	2255	288	1476	18	368	2888	2274	18	0	0	0	2	2624	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	102	0	1	288	1	572	0	2255
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_class	1	0	6	1	1	4936	4929	288	1476	18	368	2888	2274	14	458	0	52	4	2624	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	10	102	0	1	288	1	572	0	4929
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	0	0	2316	2309	288	1476	18	368	3347	2396	284	0	0	0	5	2464	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2309
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	0	1	4898	4891	288	1476	18	368	3347	2396	284	473	0	20	4	2464	2	4	3	4	2	0	4	1472	0	0	0	379	379	386	386	12	97	0	0	288	1	72	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	1	0	2312	2305	288	1476	18	368	3347	2396	284	0	0	0	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2305
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	1	1	4898	4891	288	1476	18	368	3347	2396	284	473	0	22	2	2464	2	4	3	4	2	0	4	1472	0	0	0	379	379	386	386	12	97	0	0	288	1	72	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	0	0	2323	2316	288	1476	18	368	3347	2396	284	0	0	0	5	2464	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2316
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	0	1	4927	4920	288	1476	18	368	3347	2396	284	496	0	12	4	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	1	0	2319	2312	288	1476	18	368	3347	2396	284	0	0	0	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2312
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	1	1	4927	4920	288	1476	18	368	3347	2396	284	496	0	14	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	0	0	2316	2309	288	1476	18	368	3347	2396	284	0	0	0	5	2464	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2309
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	0	1	4927	4920	288	1476	18	368	3347	2396	284	500	0	12	4	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	8	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	1	0	2312	2305	288	1476	18	368	3347	2396	284	0	0	0	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2305
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	1	1	4927	4920	288	1476	18	368	3347	2396	284	500	0	14	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	8	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	0	0	2316	2309	288	1476	18	368	3347	2396	284	0	0	0	5	2464	2	4	4	4	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2309
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	0	1	4927	4920	288	1476	18	368	3347	2396	284	500	0	12	4	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	8	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	1	0	2312	2305	288	1476	18	368	3347	2396	284	0	0	0	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	0	288	1	72	0	2305
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	1	1	4927	4920	288	1476	18	368	3347	2396	284	500	0	14	2	2464	2	4	4	4	2	0	4	1472	0	0	0	379	379	386	386	8	97	0	0	288	1	72	0	4920
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	0	0	2249	2242	288	1476	18	368	3347	2396	21	0	0	0	5	2464	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2242
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	0	1	4898	4891	288	1476	18	368	3347	2396	13	473	0	17	4	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	12	97	0	1	288	1	572	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	1	0	2245	2238	288	1476	18	368	3347	2396	21	0	0	0	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2238
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	3	1	1	4898	4891	288	1476	18	368	3347	2396	13	473	0	19	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	12	97	0	1	288	1	572	0	4891
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	0	0	2242	2235	288	1476	18	368	3347	2396	18	0	0	0	5	2464	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2235
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	0	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	20	4	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	1	0	2238	2231	288	1476	18	368	3347	2396	18	0	0	0	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2231
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	4	1	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	22	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	0	0	2242	2235	288	1476	18	368	3347	2396	18	0	0	0	5	2464	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2235
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	0	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	20	4	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	1	0	2238	2231	288	1476	18	368	3347	2396	18	0	0	0	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2231
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	5	1	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	22	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	0	0	2242	2235	288	1476	18	368	3347	2396	18	0	0	0	5	2464	2	4	4	2	1	1	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2235
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	0	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	20	4	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	1	0	2238	2231	288	1476	18	368	3347	2396	18	0	0	0	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	3	97	0	1	288	1	572	0	2231
v006_zurich_city_02_c_0011_s2b1_p188_h308_1041_packed_time	1	1	6	1	1	4869	4862	288	1476	18	368	3347	2396	8	444	0	22	2	2464	2	4	4	2	2	0	4	1472	0	0	0	379	379	386	386	9	97	0	1	288	1	572	0	4862
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	0	0	2713	2706	288	2676	75	654	6389	4765	284	0	0	0	3	2496	2	4	4	4	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2706
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	0	1	7159	7152	288	2676	75	654	6389	4765	284	897	0	28	8	2496	2	4	3	4	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	1	0	2708	2701	288	2676	75	654	6389	4765	284	0	0	0	1	2496	2	4	4	4	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2701
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	1	1	7159	7152	288	2676	75	654	6389	4765	284	897	0	20	2	2496	2	4	3	4	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	0	0	2716	2709	288	2676	75	654	6389	4765	284	0	0	0	3	2496	2	4	4	4	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2709
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	0	1	7159	7152	288	2676	75	654	6389	4765	284	887	0	26	8	2496	2	4	3	4	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	1	0	2711	2704	288	2676	75	654	6389	4765	284	0	0	0	1	2496	2	4	4	4	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2704
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	1	1	7159	7152	288	2676	75	654	6389	4765	284	887	0	26	2	2496	2	4	3	4	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	0	0	2713	2706	288	2676	75	654	6389	4765	284	0	0	0	3	2496	2	4	4	4	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2706
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	0	1	7159	7152	288	2676	75	654	6389	4765	284	886	0	26	8	2496	2	4	3	4	1	1	4	2672	0	0	0	373	372	386	386	12	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	1	0	2708	2701	288	2676	75	654	6389	4765	284	0	0	0	1	2496	2	4	4	4	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2701
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	1	1	7159	7152	288	2676	75	654	6389	4765	284	886	0	26	2	2496	2	4	3	4	1	0	4	2672	0	0	0	373	372	386	386	12	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	0	0	2713	2706	288	2676	75	654	6389	4765	284	0	0	0	3	2496	2	4	4	4	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2706
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	0	1	7159	7152	288	2676	75	654	6389	4765	284	886	0	26	8	2496	2	4	3	4	1	1	4	2672	0	0	0	373	372	386	386	12	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	1	0	2708	2701	288	2676	75	654	6389	4765	284	0	0	0	1	2496	2	4	4	4	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	0	288	1	72	0	2701
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	1	1	7159	7152	288	2676	75	654	6389	4765	284	886	0	26	2	2496	2	4	3	4	1	0	4	2672	0	0	0	373	372	386	386	12	98	0	0	288	1	72	0	7152
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	0	0	2631	2624	288	2676	75	654	6389	4765	16	0	0	0	3	2496	2	4	4	2	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2624
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	0	1	7064	7057	288	2676	75	654	6389	4765	8	861	0	27	8	2496	2	4	3	2	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7057
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	1	0	2626	2619	288	2676	75	654	6389	4765	16	0	0	0	1	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2619
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	3	1	1	7064	7057	288	2676	75	654	6389	4765	8	861	0	30	2	2496	2	4	3	2	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7057
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	0	0	2656	2649	288	2676	75	654	6389	4765	17	0	0	0	3	2496	2	4	4	2	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2649
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	0	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	13	8	2496	2	4	4	2	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	1	0	2651	2644	288	2676	75	654	6389	4765	17	0	0	0	1	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2644
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	4	1	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	19	2	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	0	0	2656	2649	288	2676	75	654	6389	4765	17	0	0	0	3	2496	2	4	4	2	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2649
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	0	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	13	8	2496	2	4	4	2	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	1	0	2651	2644	288	2676	75	654	6389	4765	17	0	0	0	1	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2644
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	5	1	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	19	2	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	0	0	2656	2649	288	2676	75	654	6389	4765	17	0	0	0	3	2496	2	4	4	2	0	1	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2649
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	0	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	13	8	2496	2	4	4	2	1	1	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	1	0	2651	2644	288	2676	75	654	6389	4765	17	0	0	0	1	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	3	98	0	1	288	1	572	0	2644
v006_zurich_city_02_c_0011_s2b2_p324_h519_1252_packed_class	1	0	6	1	1	7067	7060	288	2676	75	654	6389	4765	8	863	0	19	2	2496	2	4	4	2	1	0	4	2672	0	0	0	373	372	386	386	11	98	0	1	288	1	572	0	7060
